USER,AGE,GENDER,COUNTRY,ENGLISH,EDUCATION,GLASSES,DODGYEYES,TOPIC,DIFF,VIS,mental,physical,temp,perf,effort,frust,IMAGE,TREL,SIZE,urel,time,viewdoc,viewtopic
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,17,easy,medium_visual,85,85,75,85,65,85,24/24177,1,med,1,3668,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,17,easy,medium_visual,85,85,75,85,65,85,32/32201,0,lrg,0,3414,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,17,easy,medium_visual,85,85,75,85,65,85,19/19317,1,sml,1,1644,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,2,difficult,semantic,90,75,85,85,75,90,19/19402,0,med,0,2652,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,2,difficult,semantic,90,75,85,85,75,90,40/40307,0,lrg,1,4514,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,2,difficult,semantic,90,75,85,85,75,90,31/31337,1,lrg,1,2161,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,2,difficult,semantic,90,75,85,85,75,90,37/37192,1,sml,1,1550,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,2,difficult,semantic,90,75,85,85,75,90,40/40500,1,med,1,1597,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,2,difficult,semantic,90,75,85,85,75,90,Apr-97,0,sml,0,2742,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,39,very_difficult,medium_visual,85,80,85,90,75,90,16/16007,1,lrg,1,2369,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,39,very_difficult,medium_visual,85,80,85,90,75,90,15/15329,1,sml,1,1466,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,39,very_difficult,medium_visual,85,80,85,90,75,90,Sep-68,0,lrg,1,3611,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,39,very_difficult,medium_visual,85,80,85,90,75,90,12/12273,1,med,1,2315,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,39,very_difficult,medium_visual,85,80,85,90,75,90,10/10958,0,med,1,1180,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,39,very_difficult,medium_visual,85,80,85,90,75,90,12/12388,0,sml,1,2950,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,15,medium_hard,visual,80,85,90,90,75,85,Apr-42,1,sml,1,11885,2,1
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,15,medium_hard,visual,80,85,90,90,75,85,Apr-12,1,lrg,1,2121,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,15,medium_hard,visual,80,85,90,90,75,85,19/19042,0,lrg,1,2028,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,15,medium_hard,visual,80,85,90,90,75,85,Jul-06,0,med,0,1684,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,15,medium_hard,visual,80,85,90,90,75,85,Jun-29,1,med,1,1985,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,15,medium_hard,visual,80,85,90,90,75,85,01/1085,0,sml,0,2292,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,14,difficult,visual,90,85,75,85,85,90,32/32437,0,med,0,6234,2,1
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,14,difficult,visual,90,85,75,85,85,90,31/31518,1,med,1,2521,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,14,difficult,visual,90,85,75,85,85,90,30/30966,0,sml,0,1671,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,14,difficult,visual,90,85,75,85,85,90,30/30372,0,lrg,0,2650,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,14,difficult,visual,90,85,75,85,85,90,32/32454,1,sml,1,1894,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,14,difficult,visual,90,85,75,85,85,90,31/31625,1,lrg,1,1917,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,56,medium_hard,semantic,85,65,75,75,70,95,30/30357,0,lrg,0,2225,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,56,medium_hard,semantic,85,65,75,75,70,95,30/30896,1,med,0,3352,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,56,medium_hard,semantic,85,65,75,75,70,95,30/30898,1,sml,0,2287,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,56,medium_hard,semantic,85,65,75,75,70,95,38/38896,0,med,0,2034,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,56,medium_hard,semantic,85,65,75,75,70,95,11/11491,1,lrg,1,5299,1,1
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,56,medium_hard,semantic,85,65,75,75,70,95,Mar-20,0,sml,0,2621,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,60,medium_hard,medium_visual,80,85,75,50,75,75,Sep-51,1,lrg,1,2090,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,60,medium_hard,medium_visual,80,85,75,50,75,75,Jul-07,0,med,0,2323,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,60,medium_hard,medium_visual,80,85,75,50,75,75,40/40117,0,lrg,0,4447,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,60,medium_hard,medium_visual,80,85,75,50,75,75,30/30152,0,sml,0,1604,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,60,medium_hard,medium_visual,80,85,75,50,75,75,Jul-15,1,med,1,2200,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,60,medium_hard,medium_visual,80,85,75,50,75,75,01/1716,1,sml,1,1481,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,40,very_difficult,semantic,90,70,65,65,75,60,Aug-85,0,sml,0,5863,2,1
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,40,very_difficult,semantic,90,70,65,65,75,60,24/24739,1,lrg,1,2047,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,40,very_difficult,semantic,90,70,65,65,75,60,13/13151,0,med,0,4013,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,40,very_difficult,semantic,90,70,65,65,75,60,35/35835,1,med,1,1894,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,40,very_difficult,semantic,90,70,65,65,75,60,37/37900,1,sml,0,2194,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,40,very_difficult,semantic,90,70,65,65,75,60,Jul-28,0,lrg,0,2007,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,57,easy,semantic,80,70,80,35,50,60,Sep-33,0,lrg,0,4836,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,57,easy,semantic,80,70,80,35,50,60,33/33370,0,sml,1,2159,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,57,easy,semantic,80,70,80,35,50,60,38/38873,1,med,1,1342,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,57,easy,semantic,80,70,80,35,50,60,32/32628,1,lrg,1,1355,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,57,easy,semantic,80,70,80,35,50,60,32/32624,1,sml,1,1819,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,57,easy,semantic,80,70,80,35,50,60,14/14394,0,med,0,1583,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,24,difficult,medium_visual,90,80,70,70,80,55,34/34156,1,lrg,1,1565,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,24,difficult,medium_visual,90,80,70,70,80,55,Mar-48,0,med,1,1220,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,24,difficult,medium_visual,90,80,70,70,80,55,34/34154,1,med,1,1380,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,24,difficult,medium_visual,90,80,70,70,80,55,01/1277,0,sml,0,2681,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,24,difficult,medium_visual,90,80,70,70,80,55,Jun-62,0,lrg,0,2152,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,24,difficult,medium_visual,90,80,70,70,80,55,34/34140,1,sml,1,1213,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,35,easy,visual,85,80,70,75,75,60,20/20124,0,med,0,1851,1,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,35,easy,visual,85,80,70,75,75,60,11/11269,1,med,1,1325,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,35,easy,visual,85,80,70,75,75,60,32/32872,0,sml,0,1941,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,35,easy,visual,85,80,70,75,75,60,Sep-51,1,lrg,1,2519,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,35,easy,visual,85,80,70,75,75,60,Jul-94,0,lrg,0,2227,0,0
5509c008f1c51,25,male,portuguesa,4,staff,no-glasses,no,35,easy,visual,85,80,70,75,75,60,16/16767,1,sml,1,1435,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,56,medium_hard,semantic,80,15,90,70,80,35,Jul-95,0,sml,0,3752,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,56,medium_hard,semantic,80,15,90,70,80,35,30/30895,1,lrg,1,9405,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,56,medium_hard,semantic,80,15,90,70,80,35,10/10350,0,med,0,7558,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,56,medium_hard,semantic,80,15,90,70,80,35,Jul-11,0,lrg,0,16678,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,56,medium_hard,semantic,80,15,90,70,80,35,10/10583,1,sml,1,6409,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,56,medium_hard,semantic,80,15,90,70,80,35,Apr-06,1,med,1,7934,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,35,easy,visual,75,20,70,85,90,25,11/11623,0,sml,0,2464,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,35,easy,visual,75,20,70,85,90,25,23/23297,1,lrg,1,4108,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,35,easy,visual,75,20,70,85,90,25,23/23908,1,med,0,9029,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,35,easy,visual,75,20,70,85,90,25,10/10981,0,med,0,7753,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,35,easy,visual,75,20,70,85,90,25,38/38915,1,sml,1,4273,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,35,easy,visual,75,20,70,85,90,25,Jul-22,0,lrg,0,5108,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,57,easy,semantic,80,20,65,90,95,15,Mar-08,0,med,0,7998,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,57,easy,semantic,80,20,65,90,95,15,32/32630,1,lrg,1,58677,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,57,easy,semantic,80,20,65,90,95,15,32/32628,1,med,1,5937,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,57,easy,semantic,80,20,65,90,95,15,38/38876,1,sml,0,34195,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,57,easy,semantic,80,20,65,90,95,15,31/31957,0,lrg,0,11165,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,57,easy,semantic,80,20,65,90,95,15,Feb-19,0,sml,0,3985,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,36,medium_hard,medium_visual,90,15,65,70,80,70,32/32278,0,med,0,3397,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,36,medium_hard,medium_visual,90,15,65,70,80,70,17/17955,0,lrg,1,6833,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,36,medium_hard,medium_visual,90,15,65,70,80,70,21/21778,1,lrg,1,2909,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,36,medium_hard,medium_visual,90,15,65,70,80,70,19/19811,1,med,1,3535,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,36,medium_hard,medium_visual,90,15,65,70,80,70,Aug-64,1,sml,1,2172,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,36,medium_hard,medium_visual,90,15,65,70,80,70,Aug-36,0,sml,0,2700,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,24,difficult,medium_visual,80,10,75,95,90,10,22/22570,0,sml,0,2074,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,24,difficult,medium_visual,80,10,75,95,90,10,Apr-89,0,lrg,0,3231,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,24,difficult,medium_visual,80,10,75,95,90,10,Apr-77,0,med,0,2989,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,24,difficult,medium_visual,80,10,75,95,90,10,34/34166,1,lrg,1,3352,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,24,difficult,medium_visual,80,10,75,95,90,10,37/37167,1,med,1,3953,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,24,difficult,medium_visual,80,10,75,95,90,10,37/37388,1,sml,0,5848,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,40,very_difficult,semantic,75,15,75,90,90,15,Feb-96,0,lrg,1,8537,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,40,very_difficult,semantic,75,15,75,90,90,15,10/10944,0,sml,1,4496,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,40,very_difficult,semantic,75,15,75,90,90,15,13/13856,1,sml,1,3713,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,40,very_difficult,semantic,75,15,75,90,90,15,11/11302,1,med,1,3737,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,40,very_difficult,semantic,75,15,75,90,90,15,13/13713,1,lrg,0,4492,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,40,very_difficult,semantic,75,15,75,90,90,15,Mar-38,0,med,0,3304,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,39,very_difficult,medium_visual,95,30,90,75,90,70,16/16330,0,sml,1,19071,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,39,very_difficult,medium_visual,95,30,90,75,90,70,15/15189,0,lrg,0,4594,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,39,very_difficult,medium_visual,95,30,90,75,90,70,Sep-90,0,med,0,5389,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,39,very_difficult,medium_visual,95,30,90,75,90,70,00/737,1,sml,1,5494,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,39,very_difficult,medium_visual,95,30,90,75,90,70,Jul-78,1,lrg,0,63565,1,1
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,39,very_difficult,medium_visual,95,30,90,75,90,70,23/23745,1,med,0,8953,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,55,difficult,visual,85,65,80,85,90,35,Aug-24,0,med,0,4157,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,55,difficult,visual,85,65,80,85,90,35,Aug-52,1,lrg,1,11314,1,1
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,55,difficult,visual,85,65,80,85,90,35,16/16205,1,sml,1,2892,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,55,difficult,visual,85,65,80,85,90,35,25/25527,0,sml,0,4277,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,55,difficult,visual,85,65,80,85,90,35,Feb-77,0,lrg,0,3391,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,55,difficult,visual,85,65,80,85,90,35,22/22613,1,med,1,8449,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,54,difficult,semantic,75,60,75,85,85,15,Mar-23,0,sml,0,3216,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,54,difficult,semantic,75,60,75,85,85,15,37/37072,1,lrg,1,4624,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,54,difficult,semantic,75,60,75,85,85,15,36/36071,1,sml,1,2836,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,54,difficult,semantic,75,60,75,85,85,15,37/37361,0,med,0,4064,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,54,difficult,semantic,75,60,75,85,85,15,39/39719,1,med,1,2403,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,54,difficult,semantic,75,60,75,85,85,15,Mar-21,0,lrg,0,3025,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,17,easy,medium_visual,70,60,70,90,90,10,10/10639,1,med,1,2237,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,17,easy,medium_visual,70,60,70,90,90,10,Jun-76,1,lrg,1,2188,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,17,easy,medium_visual,70,60,70,90,90,10,30/30667,1,sml,1,4285,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,17,easy,medium_visual,70,60,70,90,90,10,19/19221,0,sml,0,3294,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,17,easy,medium_visual,70,60,70,90,90,10,Aug-17,0,med,0,2414,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,17,easy,medium_visual,70,60,70,90,90,10,38/38007,0,lrg,0,5153,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,33,medium_hard,visual,75,60,85,90,95,15,32/32366,1,sml,1,3787,1,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,33,medium_hard,visual,75,60,85,90,95,15,31/31709,0,sml,0,2699,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,33,medium_hard,visual,75,60,85,90,95,15,17/17376,1,lrg,1,2792,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,33,medium_hard,visual,75,60,85,90,95,15,Sep-78,0,lrg,0,3221,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,33,medium_hard,visual,75,60,85,90,95,15,14/14911,0,med,1,3792,0,0
5509c00b8f0ac,32,male,Nepali,3,ug,no-glasses,No,33,medium_hard,visual,75,60,85,90,95,15,32/32355,1,med,1,6307,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,56,medium_hard,semantic,25,10,35,95,15,15,38/38935,1,sml,0,74245,2,1
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,56,medium_hard,semantic,25,10,35,95,15,15,30/30201,0,sml,0,2600,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,56,medium_hard,semantic,25,10,35,95,15,15,Sep-29,1,lrg,1,2975,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,56,medium_hard,semantic,25,10,35,95,15,15,Apr-06,1,med,1,2321,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,56,medium_hard,semantic,25,10,35,95,15,15,21/21152,0,med,0,2323,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,56,medium_hard,semantic,25,10,35,95,15,15,26/26920,0,lrg,0,2527,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,22,easy,visual,15,10,35,55,15,15,31/31474,0,lrg,1,2686,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,22,easy,visual,15,10,35,55,15,15,18/18001,0,med,1,2063,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,22,easy,visual,15,10,35,55,15,15,32/32088,1,med,1,15176,1,1
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,22,easy,visual,15,10,35,55,15,15,32/32074,1,sml,1,2800,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,22,easy,visual,15,10,35,55,15,15,31/31719,1,lrg,1,2467,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,22,easy,visual,15,10,35,55,15,15,40/40595,0,sml,0,3426,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,1,medium_hard,medium_visual,10,5,45,65,10,20,39/39602,0,lrg,0,5757,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,1,medium_hard,medium_visual,10,5,45,65,10,20,01/1259,1,sml,1,3039,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,1,medium_hard,medium_visual,10,5,45,65,10,20,22/22758,0,med,0,4052,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,1,medium_hard,medium_visual,10,5,45,65,10,20,01/1263,1,med,1,2353,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,1,medium_hard,medium_visual,10,5,45,65,10,20,15/15119,0,sml,0,2542,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,1,medium_hard,medium_visual,10,5,45,65,10,20,12/12761,1,lrg,1,3140,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,3,difficult,semantic,10,5,20,90,10,30,Apr-95,1,sml,1,2643,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,3,difficult,semantic,10,5,20,90,10,30,Feb-39,0,lrg,1,2487,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,3,difficult,semantic,10,5,20,90,10,30,31/31147,0,med,0,2975,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,3,difficult,semantic,10,5,20,90,10,30,16/16993,1,med,1,2156,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,3,difficult,semantic,10,5,20,90,10,30,17/17597,0,sml,0,3445,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,3,difficult,semantic,10,5,20,90,10,30,Apr-33,1,lrg,1,1919,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,17,easy,medium_visual,15,10,25,75,10,30,19/19317,1,med,1,2994,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,17,easy,medium_visual,15,10,25,75,10,30,Mar-69,1,lrg,1,2670,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,17,easy,medium_visual,15,10,25,75,10,30,17/17550,1,sml,1,2191,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,17,easy,medium_visual,15,10,25,75,10,30,38/38678,0,med,0,3944,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,17,easy,medium_visual,15,10,25,75,10,30,Feb-85,0,lrg,0,2430,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,17,easy,medium_visual,15,10,25,75,10,30,22/22495,0,sml,0,2700,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,51,difficult,medium_visual,20,10,20,80,15,25,13/13594,0,med,0,3146,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,51,difficult,medium_visual,20,10,20,80,15,25,19/19776,1,sml,1,1963,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,51,difficult,medium_visual,20,10,20,80,15,25,21/21848,0,lrg,0,7816,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,51,difficult,medium_visual,20,10,20,80,15,25,19/19766,1,lrg,1,2067,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,51,difficult,medium_visual,20,10,20,80,15,25,23/23272,0,sml,0,1760,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,51,difficult,medium_visual,20,10,20,80,15,25,19/19759,1,med,0,5833,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,55,difficult,visual,20,10,15,75,15,15,01/1233,0,med,0,4574,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,55,difficult,visual,20,10,15,75,15,15,22/22004,1,sml,1,2797,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,55,difficult,visual,20,10,15,75,15,15,18/18164,0,lrg,0,1998,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,55,difficult,visual,20,10,15,75,15,15,14/14386,1,med,1,1879,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,55,difficult,visual,20,10,15,75,15,15,10/10134,1,lrg,1,1951,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,55,difficult,visual,20,10,15,75,15,15,11/11437,0,sml,0,2079,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,40,very_difficult,semantic,30,10,20,45,20,35,Jun-08,0,lrg,0,4448,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,40,very_difficult,semantic,30,10,20,45,20,35,32/32813,0,sml,0,4561,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,40,very_difficult,semantic,30,10,20,45,20,35,38/38630,1,med,0,3985,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,40,very_difficult,semantic,30,10,20,45,20,35,27/27101,0,med,0,1997,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,40,very_difficult,semantic,30,10,20,45,20,35,38/38636,1,lrg,1,19956,1,1
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,40,very_difficult,semantic,30,10,20,45,20,35,10/10882,1,sml,0,5858,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,39,very_difficult,medium_visual,20,10,20,55,20,35,10/10458,1,lrg,1,2800,1,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,39,very_difficult,medium_visual,20,10,20,55,20,35,Sep-85,0,sml,1,2778,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,39,very_difficult,medium_visual,20,10,20,55,20,35,Sep-01,1,med,1,2280,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,39,very_difficult,medium_visual,20,10,20,55,20,35,10/10011,0,lrg,1,8279,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,39,very_difficult,medium_visual,20,10,20,55,20,35,Aug-57,1,sml,1,2412,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,39,very_difficult,medium_visual,20,10,20,55,20,35,38/38706,0,med,0,1941,0,0
5509c03f2ace3,32,female,Bulgarian,4,staff,no-glasses,no,57,easy,semantic,10,5,20,85,25,20,40/40606,0,sml,0,2328,1,0
